Year,Month,State,Primary Mode,Etiology,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2021,11,Iowa,Person-to-person,Norovirus; Norovirus Genogroup II,Suspected; Confirmed,Restaurant,3,0.0,3.0,0.0,3
2021,11,Iowa,Person-to-person,Norovirus Genogroup II,Suspected,Restaurant,12,0.0,12.0,0.0,12
2021,12,South Carolina,Person-to-person,Norovirus unknown,Suspected,School/college/university,3,0.0,3.0,0.0,3
2021,2,Idaho,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,80,4.0,8.0,0.0,80
2021,7,Idaho,Animal Contact,Campylobacter jejuni,Suspected,Private home/residence,2,0.0,2.0,0.0,2
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,School/college/university,13,0.0,13.0,0.0,13
2021,5,Illinois,Food,Campylobacter jejuni,Confirmed,Other,3,1.0,3.0,0.0,3
2021,12,South Carolina,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,School/college/university,38,0.0,38.0,0.0,38
2021,12,Wisconsin,Water,Chlorine Gas,Confirmed,School/College/University,17,7.0,17.0,0.0,17
2021,12,Virginia,Person-to-person,Norovirus,Suspected,School/college/university,7,0.0,7.0,0.0,7
2021,12,Virginia,Person-to-person,Norovirus,Suspected,Child day care,15,0.0,15.0,0.0,15
2021,11,Virginia,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,Suspected; Suspected,Long-term care/nursing home/assisted living facility,15,1.0,15.0,0.0,15
2021,11,Indiana,Food,Clostridium perfringens,Suspected,Restaurant - Sit-down dining,6,0.0,6.0,0.0,6
2021,11,Alabama,Indeterminate/Other/Unknown,Salmonella enterica,Suspected,Restaurant,3,0.0,3.0,0.0,3
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,9,1.0,9.0,0.0,0
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Restaurant,30,0.0,0.0,0.0,0
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,21,1.0,21.0,0.0,21
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Hospital,5,5.0,5.0,0.0,5
2021,10,Colorado,Person-to-person,Norovirus,Suspected,Child day care,11,0.0,11.0,0.0,11
2021,3,Idaho,Food,Campylobacter unknown,Suspected,Farm/dairy,2,0.0,2.0,0.0,2
2021,5,Idaho,Food,Campylobacter unknown,Suspected,Farm/dairy,5,0.0,5.0,0.0,5
2021,5,Idaho,Animal Contact,Campylobacter unknown,Suspected,Private home/residence,2,0.0,2.0,0.0,2
2021,9,Pennsylvania,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2021,5,Idaho,Indeterminate/Other/Unknown,Campylobacter unknown,Suspected,"Other, specify",2,0.0,2.0,0.0,2
2021,5,Idaho,Food,Campylobacter jejuni,Confirmed,Farm/dairy,26,0.0,22.0,0.0,22
2021,5,Idaho,Food,Campylobacter jejuni,Suspected,Farm/dairy,2,0.0,2.0,0.0,2
2021,9,Pennsylvania,Indeterminate/Other/Unknown,Giardia unknown,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2021,12,Nebraska,Person-to-person,Norovirus,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,10,Texas,Water,Cryptosporidium unknown,Confirmed,Unknown,2,0.0,0.0,0.0,0
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,School/college/university,18,0.0,0.0,0.0,0
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,School/college/university,125,0.0,0.0,0.0,0
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,School/college/university,23,0.0,23.0,0.0,23
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2021,10,Colorado,Person-to-person,Norovirus,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,10,Colorado,Person-to-person,Norovirus,Suspected,Child day care,3,0.0,3.0,0.0,3
2021,10,Kentucky,Indeterminate/Other/Unknown,Norovirus,Suspected,"Other, specify",6,0.0,6.0,0.0,6
2021,9,Multistate,Food,Salmonella enterica,Confirmed,Unknown,12,7.0,9.0,0.0,9
2021,12,Nebraska,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,16,4.0,16.0,0.0,16
2021,8,Multistate,Food,Salmonella enterica,Confirmed,Restaurant - other or unknown type; Unknown,17,2.0,13.0,0.0,13
2021,12,New Mexico,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,35,1.0,35.0,0.0,35
2021,11,New Mexico,Person-to-person,Norovirus,Suspected,Hospital,3,0.0,3.0,0.0,3
2021,12,Nebraska,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,4,0.0,0.0,0.0,0
2021,12,Minnesota,Food,Norovirus Genogroup II,Confirmed,Restaurant - Sit-down dining,9,0.0,9.0,0.0,9
2021,12,South Carolina,Food,Norovirus unknown,Suspected,Other,10,0.0,3.0,0.0,3
2021,7,Idaho,Indeterminate/Other/Unknown,Campylobacter jejuni,Confirmed,Private home/residence,2,0.0,2.0,0.0,2
2021,8,Idaho,Food,Campylobacter unknown,Confirmed,Caterer (food prepared off-site from where served),4,1.0,4.0,0.0,4
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Hospital,3,3.0,3.0,0.0,0
2021,11,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Hospital,12,6.0,6.0,0.0,0
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Child day care,20,0.0,0.0,0.0,0
2021,9,Idaho,Animal Contact,Campylobacter unknown,Suspected,Private home/residence,3,0.0,3.0,0.0,3
2021,12,South Carolina,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,23,0.0,23.0,0.0,23
2021,9,Texas,Food,Salmonella enterica,Suspected,Grocery store,30,1.0,1.0,0.0,1
2021,12,Oregon,Person-to-person,Norovirus Genogroup I,Confirmed,Hospital,20,0.0,20.0,0.0,20
2021,10,Colorado,Food,Staphylococcus aureus,Suspected,Caterer (food prepared off-site from where served),4,0.0,4.0,0.0,4
2021,9,Illinois,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Restaurant - Sit-down dining,7,0.0,7.0,0.0,7
2021,10,Idaho,Food,Salmonella enterica,Suspected,Farm/dairy,2,0.0,2.0,0.0,2
2021,12,Utah,Food,Norovirus Genogroup I,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8,0.0,8.0,0.0,8
2021,7,Idaho,Food,Salmonella enterica,Suspected,Restaurant - Sit-down dining,2,0.0,2.0,0.0,2
2021,11,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,24,0.0,24.0,0.0,24
2021,6,Alabama,Indeterminate/Other/Unknown,Giardia,Confirmed,Hospital,7,0.0,7.0,0.0,7
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,8,1.0,8.0,0.0,8
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,37,1.0,37.0,0.0,37
2021,10,Nevada,Person-to-person,Norovirus Genogroup I,Suspected,School/college/university,70,0.0,0.0,0.0,70
2021,12,Alabama,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,56,2.0,56.0,0.0,56
2021,12,South Carolina,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Confirmed,Hospital,15,9.0,15.0,0.0,15
2021,12,Ohio,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,10,2.0,10.0,0.0,10
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Private home/residence,4,1.0,4.0,0.0,4
2021,12,Massachusetts,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,16,0.0,0.0,0.0,0
2021,12,Ohio,Food,Norovirus Genogroup II,Confirmed,Restaurant - Sit-down dining,8,1.0,8.0,0.0,8
2021,12,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,33,0.0,33.0,0.0,33
2021,12,Indiana,Person-to-person,Norovirus,Suspected,School/college/university,34,0.0,34.0,0.0,34
2021,12,Pennsylvania,Indeterminate/Other/Unknown,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2021,8,Idaho,Animal Contact,"Escherichia coli, Shiga toxin-producing",Suspected,Petting zoo,3,1.0,3.0,0.0,3
2021,8,Idaho,Animal Contact,"Escherichia coli, Shiga toxin-producing",Confirmed,Farm/dairy,2,0.0,2.0,0.0,2
2021,8,Texas,Indeterminate/Other/Unknown,Salmonella enterica,Suspected,Prison/jail,2,1.0,1.0,0.0,1
2021,12,Minnesota,Food,Norovirus Genogroup II,Confirmed,Restaurant - Sit-down dining,10,0.0,10.0,0.0,10
2021,12,Virginia,Food,Norovirus,Confirmed,Restaurant - Sit-down dining,8,0.0,8.0,0.0,8
2021,5,Washington,Food,Norovirus,Suspected,Restaurant - Sit-down dining,5,0.0,5.0,0.0,5
2021,12,South Carolina,Food,Norovirus unknown,Suspected,Restaurant - other or unknown type,5,0.0,5.0,0.0,5
2021,4,Washington,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,25,1.0,25.0,0.0,25
2021,4,Washington,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,2,0.0,0.0,0.0,0
2021,4,Washington,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,7,1.0,7.0,0.0,7
2021,6,Washington,Person-to-person,Norovirus Genogroup I; Norovirus Genogroup II,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,57,0.0,0.0,1.0,1
2021,11,Washington,Person-to-person,Norovirus unknown,Suspected,Shelter/group home/transitional housing,22,0.0,22.0,0.0,22
2021,6,Washington,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,20,0.0,20.0,0.0,20
2021,6,Washington,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2021,11,Washington,Person-to-person,Norovirus unknown,Suspected,Shelter/group home/transitional housing,32,0.0,12.0,0.0,32
2021,9,Washington,Person-to-person,Norovirus unknown,Suspected,Restaurant,5,0.0,2.0,0.0,2
2021,5,Washington,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,29,0.0,29.0,0.0,29
2021,12,Ohio,Person-to-person,Norovirus,Suspected,Hospital,7,0.0,7.0,0.0,7
2021,12,Utah,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,29,0.0,29.0,0.0,29
2021,12,Utah,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,18,0.0,0.0,0.0,0
2021,8,Multistate,Animal Contact,Salmonella enterica,Confirmed,Private home/residence,9,2.0,5.0,0.0,7
2021,3,Washington,Food,Campylobacter jejuni,Confirmed,Farm/dairy,17,0.0,10.0,0.0,10
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,17,0.0,17.0,0.0,17
2021,12,Minnesota,Food,"Escherichia coli, Enteroinvasive; Escherichia coli, Enteroinvasive",Confirmed; Confirmed,Restaurant - Sit-down dining,16,0.0,16.0,0.0,16
2021,12,Alabama,Person-to-person,Norovirus Genogroup I,Confirmed,Long-term care/nursing home/assisted living facility,3,0.0,3.0,0.0,3
2021,12,Ohio,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,0.0,0.0,0
2021,12,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,38,0.0,0.0,0.0,0
2021,12,Alabama,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2021,12,Nebraska,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,62,0.0,62.0,0.0,62
2021,12,Oregon,Person-to-person,Astrovirus,Suspected,Child day care,13,0.0,13.0,0.0,13
2021,12,Massachusetts,Indeterminate/Other/Unknown,Norovirus,Suspected,Hospital,10,0.0,0.0,0.0,0
2021,12,Nebraska,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2021,12,New Mexico,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,8,3.0,8.0,0.0,8
2021,3,North Carolina,Person-to-person,Norovirus unknown,Suspected,Child day care,23,1.0,23.0,0.0,23
2021,5,North Carolina,Person-to-person,Norovirus unknown,Suspected,Child day care,33,0.0,33.0,0.0,33
2021,5,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,7,1.0,7.0,0.0,7
2021,12,Tennessee,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,15,1.0,15.0,0.0,15
2021,10,North Carolina,Person-to-person,Salmonella enterica,Confirmed,Child day care,2,0.0,2.0,0.0,2
2021,9,Multistate,Food,Salmonella enterica,Confirmed,Unknown,36,7.0,29.0,0.0,29
2021,4,North Carolina,Person-to-person,Norovirus unknown,Suspected,Child day care,74,0.0,74.0,0.0,74
2021,7,Maine,Food,Salmonella enterica,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served); Grocery store,5,2.0,5.0,0.0,5
2021,10,Texas,Water,Shigella sonnei,Confirmed,Other,4,1.0,1.0,0.0,0
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,49,0.0,49.0,0.0,49
2021,6,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,13,0.0,13.0,0.0,13
2021,12,Colorado,Person-to-person,Norovirus,Suspected,Child day care,14,0.0,14.0,0.0,14
2021,7,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,14,0.0,13.0,0.0,13
2021,8,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,21,0.0,0.0,0.0,0
2021,7,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,20,0.0,20.0,0.0,20
2021,9,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,5,0.0,5.0,0.0,5
2021,9,Colorado,Person-to-person,Norovirus unknown,Confirmed,School/college/university,12,0.0,0.0,0.0,0
2021,9,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,18,0.0,14.0,0.0,14
2021,12,Virginia,Person-to-person,Norovirus,Confirmed,Restaurant,55,3.0,55.0,0.0,55
2021,12,Virginia,Person-to-person,Norovirus,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,11,Virginia,Person-to-person,Norovirus,Suspected,School/college/university,42,0.0,42.0,0.0,42
2021,12,Virginia,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,Suspected; Confirmed,Long-term care/nursing home/assisted living facility,35,0.0,0.0,0.0,0
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,26,0.0,26.0,0.0,26
2021,6,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,28,0.0,28.0,0.0,28
2021,6,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,10,0.0,10.0,0.0,10
2021,7,Colorado,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,2,0.0,2.0,0.0,2
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,27,3.0,27.0,0.0,27
2021,12,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,28,0.0,28.0,0.0,28
2021,12,Florida,Food,Norovirus,Suspected,Restaurant - Sit-down dining,5,0.0,5.0,0.0,5
2021,5,Florida,Water,Legionella pneumophila,Confirmed,Hospital/Health Care,2,2.0,2.0,0.0,2
2021,12,North Carolina,Food,Salmonella other,Confirmed,Child day care; Unknown,3,0.0,3.0,0.0,3
2021,12,Hawaii,Food,Vibrio unknown,Suspected,Private home/residence,3,0.0,3.0,0.0,3
2021,12,Hawaii,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Private home/residence,2,2.0,2.0,0.0,2
2021,9,Washington,Food,Other,Suspected,Restaurant - Sit-down dining,5,0.0,5.0,0.0,5
2021,7,Multistate,Food,Salmonella enterica,Confirmed,Unknown,15,4.0,12.0,0.0,12
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,14,0.0,14.0,0.0,14
2021,6,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,12,0.0,12.0,0.0,12
2021,8,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,10,0.0,10.0,0.0,10
2021,7,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Unknown,9,1.0,9.0,0.0,9
2021,3,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,11,0.0,11.0,0.0,11
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,9,0.0,9.0,0.0,9
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,10,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,39,0.0,39.0,0.0,39
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,2,0.0,2.0,0.0,2
2021,4,Colorado,Person-to-person,Norovirus,Suspected,Child day care,2,0.0,2.0,0.0,2
2021,6,Pennsylvania,Indeterminate/Other/Unknown,Norovirus Genogroup II,Suspected,Unknown,7,0.0,0.0,0.0,0
2021,12,Connecticut,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,67,1.0,45.0,0.0,45
2021,2,Multistate,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Unknown,13,0.0,8.0,0.0,8
2021,6,Colorado,Food,"Escherichia coli, Shiga toxin-producing",Suspected,Private home/residence,4,0.0,4.0,0.0,4
2021,5,Washington,Food,Norovirus unknown,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",35,0.0,0.0,0.0,0
2021,7,Colorado,Food,Salmonella enterica,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,1.0,2.0,0.0,2
2021,5,Washington,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,12,0.0,12.0,0.0,12
2021,4,Washington,Food,Other - Bacterium,Suspected,Restaurant - Sit-down dining,4,0.0,4.0,0.0,4
2021,7,Washington,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,23,0.0,23.0,0.0,23
2021,10,Washington,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,14,0.0,14.0,0.0,14
2021,10,Washington,Food,Other,Suspected,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,8,Colorado,Food,Norovirus Genogroup I,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,0.0,10.0,0.0,10
2021,12,Alabama,Indeterminate/Other/Unknown,Clostridium difficile,Suspected,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2021,8,Washington,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,10,0.0,10.0,0.0,10
2021,8,Washington,Person-to-person,Shigella sonnei,Suspected,Shelter/group home/transitional housing,5,0.0,5.0,0.0,5
2021,10,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,Other,15,4.0,12.0,0.0,11
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,7,0.0,7.0,0.0,7
2021,6,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,38,0.0,38.0,0.0,38
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,5,0.0,5.0,0.0,5
2021,8,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,9,0.0,9.0,0.0,9
2021,10,Colorado,Person-to-person,Norovirus unknown,Suspected,School/college/university,51,0.0,51.0,0.0,51
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,49,0.0,49.0,0.0,49
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,136,0.0,136.0,0.0,136
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,93,0.0,93.0,0.0,93
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,13,0.0,13.0,0.0,13
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,208,1.0,208.0,0.0,208
2021,3,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,3,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,51,0.0,51.0,0.0,51
2021,3,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,32,0.0,32.0,0.0,32
2021,4,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,5,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,5,0.0,5.0,0.0,5
2021,8,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,6,0.0,6.0,0.0,6
2021,11,Colorado,Person-to-person,Norovirus unknown,Suspected,School/college/university,19,0.0,19.0,0.0,19
2021,7,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,26,0.0,26.0,0.0,26
2021,9,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,11,0.0,11.0,0.0,11
2021,11,Washington,Food,Other,Suspected,School/college/university,24,0.0,17.0,0.0,24
2021,12,Washington,Food,Norovirus,Suspected,Restaurant - Sit-down dining,3,0.0,3.0,0.0,3
2021,10,Washington,Food,Clostridium perfringens,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,0.0,0
2021,4,Colorado,Person-to-person,Norovirus,Suspected,Child day care,9,0.0,9.0,0.0,9
2021,1,Colorado,Person-to-person,Norovirus,Suspected,Child day care,26,0.0,26.0,0.0,26
2021,5,Colorado,Person-to-person,Norovirus,Suspected,Child day care,4,0.0,4.0,0.0,4
2021,7,Illinois,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,3.0,11.0,0.0,11
2021,11,Texas,Indeterminate/Other/Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,Long-term care/nursing home/assisted living facility,7,4.0,7.0,0.0,7
2021,10,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,13,0.0,13.0,0.0,13
2021,10,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,30,0.0,30.0,0.0,30
2021,12,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,13,0.0,13.0,0.0,13
2021,8,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,12,0.0,12.0,0.0,12
2021,9,Colorado,Person-to-person,Norovirus unknown,Confirmed,School/college/university,6,0.0,6.0,0.0,6
2021,9,Colorado,Food,Norovirus unknown,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,2.0,0.0,2
2021,6,Colorado,Indeterminate/Other/Unknown,Clostridium difficile; Sapovirus unknown,Confirmed; Confirmed,Child day care,30,0.0,27.0,0.0,27
2021,7,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,4,0.0,4.0,0.0,4
2021,8,Colorado,Food,Norovirus unknown,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,3.0,0.0,3
2021,10,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,22,0.0,22.0,0.0,22
2021,11,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,17,0.0,0.0,0.0,0
2021,4,Illinois,Food,Norovirus unknown,Suspected,Banquet Facility (food prepared and served on-site),3,0.0,0.0,0.0,0
2021,11,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,10,1.0,10.0,0.0,10
2021,4,Texas,Indeterminate/Other/Unknown,Norovirus,Suspected,Restaurant,4,0.0,4.0,0.0,4
2021,11,Pennsylvania,Indeterminate/Other/Unknown,Salmonella enterica,Confirmed,Religious facility,3,0.0,3.0,0.0,3
2021,10,Multistate,Food,Salmonella enterica,Confirmed,Private home/residence; Grocery store; Long-term care/nursing home/assisted living facility; Hospital; Other healthcare facility,70,15.0,35.0,3.0,57
2021,12,Kentucky,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,19,1.0,17.0,0.0,17
2021,11,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",4,0.0,4.0,0.0,4
2021,4,Colorado,Person-to-person,Norovirus,Suspected,Child day care,23,0.0,23.0,0.0,23
2021,4,Colorado,Person-to-person,Norovirus,Suspected,School/college/university,16,0.0,16.0,0.0,16
2021,4,Colorado,Indeterminate/Other/Unknown,Norovirus,Suspected,Child day care,30,0.0,30.0,0.0,30
2021,9,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,10,0.0,10.0,0.0,10
2021,9,Colorado,Person-to-person,Norovirus unknown,Suspected,Child day care,13,0.0,6.0,0.0,6
2021,10,Virginia,Person-to-person,Norovirus,Suspected,Child day care,12,0.0,12.0,0.0,12
2021,12,Colorado,Food,Salmonella enterica,Suspected,Restaurant - other or unknown type,2,0.0,2.0,0.0,2
2021,12,Pennsylvania,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,47,0.0,47.0,0.0,47
2021,12,Kentucky,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,43,3.0,43.0,0.0,43
2021,5,Indiana,Food,Salmonella enterica,Confirmed,Unknown,26,13.0,24.0,0.0,24
2021,2,North Dakota,Animal Contact,Cryptosporidium unknown,Suspected,Farm/dairy,4,1.0,4.0,0.0,4
2021,12,Nebraska,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,34,0.0,34.0,0.0,34
2021,4,Colorado,Person-to-person,"Escherichia coli, Shiga toxin-producing",Suspected,Child day care,2,0.0,2.0,0.0,2
2021,6,Iowa,Person-to-person,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",Suspected; Confirmed,Child day care,20,3.0,20.0,0.0,20
2021,6,Iowa,Food,Norovirus Genogroup II,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,2.0,17.0,0.0,17
2021,7,Iowa,Person-to-person,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",Suspected; Suspected,Child day care,12,0.0,12.0,0.0,12
2021,10,Colorado,Person-to-person,Norovirus Genogroup II,Confirmed,Event space,8,0.0,8.0,0.0,8
2021,11,Puerto Rico,Food,Staphylococcus aureus,Suspected,Other,3,0.0,3.0,0.0,3
